feature_name,timestamp,value
withdrawal_count,2017-11-06 14:00:00,99
withdrawal_count,2017-11-06 14:00:06,42
withdrawal_count,2017-11-06 14:00:12,36
withdrawal_count,2017-11-06 14:00:18,18
withdrawal_count,2017-11-06 14:00:24,36
withdrawal_count,2017-11-06 14:00:30,8
withdrawal_count,2017-11-06 14:00:36,50
withdrawal_count,2017-11-06 14:00:42,44
withdrawal_count,2017-11-06 14:00:48,58
withdrawal_count,2017-11-06 14:00:54,39
withdrawal_count,2017-11-06 14:01:00,61
withdrawal_count,2017-11-06 14:01:06,84
withdrawal_count,2017-11-06 14:01:12,80
withdrawal_count,2017-11-06 14:01:18,83
withdrawal_count,2017-11-06 14:01:24,51
withdrawal_count,2017-11-06 14:01:30,18
withdrawal_count,2017-11-06 14:01:36,25
withdrawal_count,2017-11-06 14:01:42,26
withdrawal_count,2017-11-06 14:01:48,80
withdrawal_count,2017-11-06 14:01:54,21
withdrawal_count,2017-11-06 14:02:00,32
withdrawal_count,2017-11-06 14:02:06,25
withdrawal_count,2017-11-06 14:02:12,45
withdrawal_count,2017-11-06 14:02:18,26
withdrawal_count,2017-11-06 14:02:24,33
withdrawal_count,2017-11-06 14:02:30,13
withdrawal_count,2017-11-06 14:02:36,13
withdrawal_count,2017-11-06 14:02:42,13
withdrawal_count,2017-11-06 14:02:48,11
withdrawal_count,2017-11-06 14:02:54,39
withdrawal_count,2017-11-06 14:03:00,13
withdrawal_count,2017-11-06 14:03:06,166
withdrawal_count,2017-11-06 14:03:12,21
withdrawal_count,2017-11-06 14:03:18,15
withdrawal_count,2017-11-06 14:03:24,10
withdrawal_count,2017-11-06 14:03:30,40
withdrawal_count,2017-11-06 14:03:36,94
withdrawal_count,2017-11-06 14:03:42,12
withdrawal_count,2017-11-06 14:03:48,1
withdrawal_count,2017-11-06 14:03:54,39
withdrawal_count,2017-11-06 14:04:00,16
withdrawal_count,2017-11-06 14:04:06,18
withdrawal_count,2017-11-06 14:04:12,36
withdrawal_count,2017-11-06 14:04:18,17
withdrawal_count,2017-11-06 14:04:24,21
withdrawal_count,2017-11-06 14:04:30,91
withdrawal_count,2017-11-06 14:04:36,16
withdrawal_count,2017-11-06 14:04:42,11
withdrawal_count,2017-11-06 14:04:48,8
withdrawal_count,2017-11-06 14:04:54,33
withdrawal_count,2017-11-06 14:05:00,10
withdrawal_count,2017-11-06 14:05:06,33
withdrawal_count,2017-11-06 14:05:12,20
withdrawal_count,2017-11-06 14:05:18,19
withdrawal_count,2017-11-06 14:05:24,21
withdrawal_count,2017-11-06 14:05:30,33
withdrawal_count,2017-11-06 14:05:36,19
withdrawal_count,2017-11-06 14:05:42,114
withdrawal_count,2017-11-06 14:05:48,78
withdrawal_count,2017-11-06 14:05:54,156
withdrawal_count,2017-11-06 14:06:00,31
withdrawal_count,2017-11-06 14:06:06,41
withdrawal_count,2017-11-06 14:06:12,39
withdrawal_count,2017-11-06 14:06:18,58
withdrawal_count,2017-11-06 14:06:24,40
withdrawal_count,2017-11-06 14:06:30,41
withdrawal_count,2017-11-06 14:06:36,18
withdrawal_count,2017-11-06 14:06:42,32
withdrawal_count,2017-11-06 14:06:48,19
withdrawal_count,2017-11-06 14:06:54,34
withdrawal_count,2017-11-06 14:07:00,19
withdrawal_count,2017-11-06 14:07:06,68
withdrawal_count,2017-11-06 14:07:12,116
withdrawal_count,2017-11-06 14:07:18,23
withdrawal_count,2017-11-06 14:07:24,20
withdrawal_count,2017-11-06 14:07:30,49
withdrawal_count,2017-11-06 14:07:36,94
withdrawal_count,2017-11-06 14:07:42,42
withdrawal_count,2017-11-06 14:07:48,83
withdrawal_count,2017-11-06 14:07:54,75
withdrawal_count,2017-11-06 14:08:00,10
withdrawal_count,2017-11-06 14:08:06,41
withdrawal_count,2017-11-06 14:08:12,38
withdrawal_count,2017-11-06 14:08:18,30
withdrawal_count,2017-11-06 14:08:24,36
withdrawal_count,2017-11-06 14:08:30,22
withdrawal_count,2017-11-06 14:08:36,45
withdrawal_count,2017-11-06 14:08:42,48
withdrawal_count,2017-11-06 14:08:48,35
withdrawal_count,2017-11-06 14:08:54,127
withdrawal_count,2017-11-06 14:09:00,64
withdrawal_count,2017-11-06 14:09:06,35
withdrawal_count,2017-11-06 14:09:12,39
withdrawal_count,2017-11-06 14:09:18,19
withdrawal_count,2017-11-06 14:09:24,31
withdrawal_count,2017-11-06 14:09:30,23
withdrawal_count,2017-11-06 14:09:36,38
withdrawal_count,2017-11-06 14:09:42,31
withdrawal_count,2017-11-06 14:09:48,21
withdrawal_count,2017-11-06 14:09:54,143
withdrawal_count,2017-11-06 14:10:00,28
withdrawal_count,2017-11-06 14:10:06,49
withdrawal_count,2017-11-06 14:10:12,22
withdrawal_count,2017-11-06 14:10:18,41
withdrawal_count,2017-11-06 14:10:24,25
withdrawal_count,2017-11-06 14:10:30,18
withdrawal_count,2017-11-06 14:10:36,112
withdrawal_count,2017-11-06 14:10:42,18
withdrawal_count,2017-11-06 14:10:48,16
withdrawal_count,2017-11-06 14:10:54,58
withdrawal_count,2017-11-06 14:11:00,18
withdrawal_count,2017-11-06 14:11:06,37
withdrawal_count,2017-11-06 14:11:12,48
withdrawal_count,2017-11-06 14:11:18,66
withdrawal_count,2017-11-06 14:11:24,48
withdrawal_count,2017-11-06 14:11:30,31
withdrawal_count,2017-11-06 14:11:36,35
withdrawal_count,2017-11-06 14:11:42,17
withdrawal_count,2017-11-06 14:11:48,8
withdrawal_count,2017-11-06 14:11:54,14
withdrawal_count,2017-11-06 14:12:00,14
withdrawal_count,2017-11-06 14:12:06,95
withdrawal_count,2017-11-06 14:12:12,25
withdrawal_count,2017-11-06 14:12:18,30
withdrawal_count,2017-11-06 14:12:24,22
withdrawal_count,2017-11-06 14:12:30,5
withdrawal_count,2017-11-06 14:12:36,99
withdrawal_count,2017-11-06 14:12:42,24
withdrawal_count,2017-11-06 14:12:48,19
withdrawal_count,2017-11-06 14:12:54,19
withdrawal_count,2017-11-06 14:13:00,8
withdrawal_count,2017-11-06 14:13:06,31
withdrawal_count,2017-11-06 14:13:12,33
withdrawal_count,2017-11-06 14:13:18,7
withdrawal_count,2017-11-06 14:13:24,15
withdrawal_count,2017-11-06 14:13:30,32
withdrawal_count,2017-11-06 14:13:36,22
withdrawal_count,2017-11-06 14:13:42,20
withdrawal_count,2017-11-06 14:13:48,101
withdrawal_count,2017-11-06 14:13:54,28
withdrawal_count,2017-11-06 14:14:00,23
withdrawal_count,2017-11-06 14:14:06,14
withdrawal_count,2017-11-06 14:14:12,64
withdrawal_count,2017-11-06 14:14:18,53
withdrawal_count,2017-11-06 14:14:24,42
withdrawal_count,2017-11-06 14:14:30,97
withdrawal_count,2017-11-06 14:14:36,104
withdrawal_count,2017-11-06 14:14:42,48
withdrawal_count,2017-11-06 14:14:48,19
withdrawal_count,2017-11-06 14:14:54,100
withdrawal_count,2017-11-06 14:15:00,86
withdrawal_count,2017-11-06 14:15:06,67
withdrawal_count,2017-11-06 14:15:12,20
withdrawal_count,2017-11-06 14:15:18,43
withdrawal_count,2017-11-06 14:15:24,24
withdrawal_count,2017-11-06 14:15:30,33
withdrawal_count,2017-11-06 14:15:36,97
withdrawal_count,2017-11-06 14:15:42,53
withdrawal_count,2017-11-06 14:15:48,28
withdrawal_count,2017-11-06 14:15:54,28
withdrawal_count,2017-11-06 14:16:00,5
withdrawal_count,2017-11-06 14:16:06,16
withdrawal_count,2017-11-06 14:16:12,44
withdrawal_count,2017-11-06 14:16:18,104
withdrawal_count,2017-11-06 14:16:24,57
withdrawal_count,2017-11-06 14:16:30,27
withdrawal_count,2017-11-06 14:16:36,33
withdrawal_count,2017-11-06 14:16:42,23
withdrawal_count,2017-11-06 14:16:48,28
withdrawal_count,2017-11-06 14:16:54,189
withdrawal_count,2017-11-06 14:17:00,279
withdrawal_count,2017-11-06 14:17:06,190
withdrawal_count,2017-11-06 14:17:12,150
withdrawal_count,2017-11-06 14:17:18,49
withdrawal_count,2017-11-06 14:17:24,344
withdrawal_count,2017-11-06 14:17:30,86
withdrawal_count,2017-11-06 14:17:36,200
withdrawal_count,2017-11-06 14:17:42,162
withdrawal_count,2017-11-06 14:17:48,152
withdrawal_count,2017-11-06 14:17:54,101
withdrawal_count,2017-11-06 14:18:00,23
withdrawal_count,2017-11-06 14:18:06,24
withdrawal_count,2017-11-06 14:18:12,90
withdrawal_count,2017-11-06 14:18:18,26
withdrawal_count,2017-11-06 14:18:24,27
withdrawal_count,2017-11-06 14:18:30,18
withdrawal_count,2017-11-06 14:18:36,7
withdrawal_count,2017-11-06 14:18:42,39
withdrawal_count,2017-11-06 14:18:48,100
