timestamp,f0_update_count,f1_announcement_count,f2_withdrawal_count,f3_avg_as_path_length,f4_median_as_path_length,f5_as_path_change_count
2025-02-25 22:07:30,6873,6780,93,4.8353982300884955,4.0,1651
2025-02-25 22:07:36,10904,10755,147,4.310181311018131,4.0,3279
2025-02-25 22:07:42,8729,8573,154,4.1089466931062635,4.0,3381
2025-02-25 22:07:48,3801,3687,112,4.39300244100895,4.0,792
2025-02-25 22:07:54,6633,6489,142,4.129603945137926,4.0,1134
2025-02-25 22:08:00,3865,3788,76,4.37909186906019,4.0,922
2025-02-25 22:08:06,6014,5901,113,4.298085070327063,4.0,1830
2025-02-25 22:08:12,4096,3993,101,4.084648134234911,3.0,1211
2025-02-25 22:08:18,4641,4415,225,4.965798414496036,4.0,963
2025-02-25 22:08:24,6282,5842,437,4.8402944197192745,4.0,1207
2025-02-25 22:08:30,6015,5865,149,4.667519181585678,4.0,1027
2025-02-25 22:08:36,6703,6507,195,4.647610265867527,4.0,2118
2025-02-25 22:08:42,4692,4606,85,4.504559270516717,4.0,1136
2025-02-25 22:08:48,5673,5556,115,4.305435565154788,4.0,1377
2025-02-25 22:08:54,6750,6638,110,4.254896053028021,4.0,1125
2025-02-25 22:09:00,3770,3678,91,4.591353996737357,4.0,944
2025-02-25 22:09:06,10394,10245,149,4.183992191312836,4.0,3139
2025-02-25 22:09:12,6046,5824,222,4.4526098901098905,4.0,2281
2025-02-25 22:09:18,6501,6361,140,4.512183618927842,4.0,2922
2025-02-25 22:09:24,6466,6326,138,4.34603224786595,4.0,1156
2025-02-25 22:09:30,4615,4514,98,4.565352237483385,4.0,1884
2025-02-25 22:09:36,7869,7654,213,4.428664750457277,4.0,2501
2025-02-25 22:09:42,9945,9717,227,4.880827415869096,5.0,2818
2025-02-25 22:09:48,5689,5587,101,4.420798281725434,4.0,2254
2025-02-25 22:09:54,6691,6568,122,4.280146163215591,4.0,1001
2025-02-25 22:10:00,4003,3889,112,4.388017485214708,4.0,943
2025-02-25 22:10:06,5636,5532,104,4.519703543022415,4.0,1195
